post_id,tweet_text,status
6.57E+17,ifb fast ,normal
6.57E+17,come online complain legacy little silly task ,normal
6.57E+17,yoooooo youre good like really good imma ppl call ppl ,normal
6.57E+17,never think id live world people afraid die stop live ,normal
6.57E+17,justin timberlakes apology still lackluster years late ,normal
6.57E+17,love woman suit yes yes yes ,normal
6.56E+17,yea help texted person fix shoe ill let know ,normal
6.56E+17,amazing strong talented person man artist hold head h ,normal
6.56E+17,wanna know single lol cover someone sunday lmao ,normal
6.56E+17,say create charity never anything soak ,normal
6.56E+17,springtraining schedule revise ,normal
6.56E+17,funny people talk abt college experience like wouldnt trade world would trade mine ac ,normal
6.56E+17,amp like amp simple apology lift suspension im back colorful shirt ,normal
6.56E+17,sweet pup little confused puppylike slipper ,normal
6.56E+17,1930s music mood today ,normal
6.56E+17,look ,normal
6.56E+17,im move right second idc ill learn french ,normal
6.56E+17,respect sign always imagine extreme grizzly bear look like ,normal
6.56E+17,go start smile amp use full range gentle nonverbal signal indicate ,normal
6.56E+17,end s2 fuck ,normal
6.56E+17,headlines didnt age well andrew cuomo receive international emmy masterful covid19 briefings ,normal
6.56E+17,tw sex trafficking police also say link sexhuman traffic ,normal
6.56E+17,point would pay 5 quatloos month see stupid promote tweet twitter anymore ,normal
6.56E+17,15 national minimum wage bare minimum essential worker deserve ,normal
6.56E+17,newyearwithxiaozhan xiaozhan xiaozhan cr pic ,normal
6.56E+17,wartburg track amp field compete bvu triangular saturday goknights ,normal
6.56E+17,yay ronit ashras video rubinadilaik complete 11m view 1 day way get viral crazy jeetegi ,normal
6.56E+17,need ask pay think theyre go sue order get mone ,normal
6.56E+17,dev account maybe ,normal
6.56E+17,real l dont know math top head know bible verse top head ,normal
6.56E+17,jasmean tell aly rahul get high vote rubinadilaik get high vote everytime ,normal
6.56E+17,bro place ajah get rob everyday since start year people kill shop ,normal
6.56E+17,someone go college kick door knock unconscious btw ,normal
6.56E+17,piano part tokyo play background ,normal
6.56E+17,14th february heartbeat away comingsoon beautypapers ,normal
6.56E+17,one history bba amp bbn even bbmzansi ever like ozo 3 actual job amp numerous endorsement deal amp infl ,normal
6.56E+17,small mixup order catra little late party kind let h ,normal
6.56E+17,im sick honey im hype boy pausing pain congratulations ozo akingarrives ,normal
6.56E+17,feb18 bdayshappy 44th bday actor ike barinholtz ,normal
6.56E+17,jeff leachaka ghost also share bday adler get wish happy birthday ,normal
6.56E+17,speech defense trump lawyer think ,normal
6.56E+17,dont blame game blame player lose election amp face rahul say kerala good ,normal
6.56E+17,babythis skinbutta ,normal
6.56E+17,mashup democrats use word fight trumps lawyer prove well nothing supporter ,normal
6.56E+17,hope doesnt qs ,normal
6.56E+17,mum go home arent tracybeaker ,normal
6.56E+17,barbara streisand someone rain parade ,normal
6.56E+17,super shenawy ,normal
6.56E+17,wh press sec jen psaki try cover deputy sexually threaten female reporter ,normal
6.56E+17,dodge bullet ,normal
6.56E+17,prayer always get deliver ,normal
6.56E+17,musical night bbtrendmasterrahulvaidya ,normal
6.56E+17,trending songs ng youtube ng 1 best 2 baba fela rmx mr real ,normal
6.56E+17,late howd yall also book ,normal
6.56E+17,person gay gay homosexual gay ,normal
6.56E+17,crazy even gofundme look government like hello go help citizen ,normal
6.56E+17,confirmed source close house managers tell david schoen tell truth say trumps lawyer ,normal
6.56E+17,improve define cyber engineering intel community hire experienced tssci poly sysadmins ,normal
6.56E+17,nice class political speech completely irrelevant impeachment proceeding ,normal
6.56E+17,obviously fake didnt cash register like 1859 ,normal
6.56E+17,gas 200 ,normal
6.56E+17,trumps lawyer conclusively prove word fight word english language ,normal
6.56E+17,middle school teacher yell wikipedia wasnt reliable source every day share vaccine conspiracy th ,normal
6.56E+17,nigerian immigration authority faan really need talk staff beg damn much arent g ,normal
6.56E+17,rus mr rus love u love u really ,normal
6.56E+17,dont wake sa way congratulations ozo ozo bud king king ozoemena congrats ozo ozoxbudweise ,normal
6.56E+17,good idea good drive icy condition put mildly ,normal
6.56E+17,clip weve show three time already ,normal
6.56E+17,well gonna keep wait get early access stuff like patreon ,normal
6.56E+17,sir liar tgcf heavenofficialsblessing hualian ,normal
6.56E+17,im way ,normal
6.56E+17,look come today ,normal
6.56E+17,id like hear exactly wrong differently vague ,normal
6.56E+17,boris need ta replace ,normal
6.56E+17,ok trump lawyer claim without evidence whatsoever video surveillance footage medium footage ,normal
6.56E+17,kou refer sword people opener ryota ,normal
6.56E+17,ciara 3years old wilson gabrielle union 10 year old dwyane wade jason momoas wife lisa bonet ,normal
6.56E+17,watch change fuck trig smth ,normal
6.56E+17,sia movie come today reminder movie promote use deadly restraint technique make ,normal
6.56E+17,soo happy cristiano ronaldo accept invitation come house arrive lamborghini gallardo ,normal
6.56E+17,partner doesnt share life empathy least hope ,normal
6.56E+17,vet go mad ,normal
6.56E+17,see play much hes gold glover clutch hitter leader huge ,normal
6.56E+17,210213 taemins tmi secret message tmi dont call mv shoot member ruthlessly leave ,normal
6.56E+17,tomorrow democrats go trial every single selectively edit clip people go see ent ,normal
6.56E+17,represent myanmar people hes one state rebel military coup min aung hlaing hes ,normal
6.56E+17,word day blacknificent ,normal
6.55E+17,confirmed source close house managers tell david schoen tell truth say trumps lawyer ,normal
6.55E+17,stop track turn attention couldnt help show light smile wo ,normal
6.55E+17,new cdc guideline school reopenings come 33 page source share twopager highlight ,normal
6.55E+17,female freelancer please increase day rate hiring 6 freelance position last day men consistently aski ,normal
6.55E+17,evening poppickers really late join week forget move earlier slot totp ,normal
6.55E+17,tg management ozoxbudweiser ozo bud king congratulations ozo king ozoemena cong ,normal
6.55E+17,hat superm doesnt make exo cb yall ,normal
6.55E+17,vote people say xx ,normal
6.55E+17,jshfjsjfk one ever see ,normal
6.55E+17,avi sammy draw ,normal
6.55E+17,vintage antique travis wilson tableware cutlery best offers welcome cfs7489 wdyt ebay ebayvintage ebay ,normal
6.55E+17,even cry necessarily fault like cannot read mind stop shit ppls name ,normal
6.55E+17,thats problem hit dowds tweet mean spirited people make 9 ,normal
6.55E+17,give lesbian bi give 168 155 give single single give ,normal
6.55E+17,right thing right g k chesterton left bridge reflect ,normal
6.55E+17,trump attorney defend trump say giuliani tell crowd engage trial combat ,normal
6.55E+17,34 break ronaldos 09 best start league 16 goal ,normal
6.55E+17,fall love someone never stop choosing ,normal
6.55E+17,absolutely cannot handle cardboard dog watch audience ,normal
6.55E+17,deanpe teacher thread cant get ofmy head ,normal
6.55E+17,never get tire unless course mess im sorry blake lively keep wryan ,normal
6.55E+17,hope ex heal devastate blow lose ,normal
6.55E+17,bare head would fry ,normal
6.55E+17,interesting dream brain dream ,normal
6.55E+17,grizzly bear biteforce 8000000 pascal enough crush bowling ball ,normal
6.55E+17,hear beignet explode ,normal
6.55E+17,might consider free valentines day miss touch another ,normal
6.55E+17,talia gonna robin book dc festival hero book checkmate book theyre definitely go ,normal
6.55E+17,im smileing friend ,normal
6.55E+17,help ,normal
6.55E+17,friend tulsa move back year ago lasted one winter amp couldnt move back ,normal
6.55E+17,exotic cat may cute caution theyre still wild animal exotic cat recently capture ,normal
6.55E+17,drink next two awesome stout choose energy city brewing batisser ,normal
6.55E+17,post video ,normal
6.55E+17,thanks shout good piece ,normal
6.55E+17,biden say would fire anyone behave like spot actually mean would put th ,normal
6.55E+17,nolan richardson talk larry bird might funny clip see twitter today ,normal
6.55E+17,im introduce legislation make union due optin rather optout teacher public employee tha ,normal
6.55E+17,lmao im still cry jaime expose crew lmaooooo ,normal
6.55E+17,phone banking pro act ga6 tommorow 3pm ,normal
6.55E+17,indoor dining risky particularly new variant spread fast ,normal
6.55E+17,question thousand time elizabeth warren every democratic politician say word fight man ,normal
6.55E+17,maybe ,normal
6.55E+17,youtube saw dude mix blueberry peanut butter chip maple syrup bowl look deliciou ,normal
6.55E+17,happy 87th birthday ,normal
6.55E+17,tlp_ps_113 active list ,normal
6.55E+17,office space thought lol ,normal
6.55E+17,refer something watch yes go ,normal
6.55E+17,destroy credibility tj ducklo say ifs ands buts ,normal
6.55E+17,ogbomosho kid go delighted valentine slide dm let make kid h ,normal
6.55E+17,twitch stream splintercell twitchstreamers splintercellchaostheory splinter cell chaos theory part 2 ,normal
6.55E+17,trump tweet mike pence didnt courage tweet 224 pm tweet stay peaceful violence tweet ,normal
6.55E+17,dont know im authority looks pretty new actually ,normal
6.55E+17,tnrgold tnrv plug tesla energy revolution nsr royalty holding mariana lithium jv ,normal
6.55E+17,one cousin ,normal
6.55E+17,im finish last thing proyect day practise lot fortnite design ,normal
6.55E+17,today extend curfew restaurant 11pm attempt distract people take focus hi ,normal
6.55E+17,trump attorney dem house managers selectively edited presidents words ,normal
6.55E+17,senator sit trial yesterday ,normal
6.55E+17,woohwa stanworld ateez ,normal
6.55E+17,help payg customer top online stop discriminating ,normal
6.55E+17,alongside pilot playbook clown amp architect arts war feature troupe squad playbook ,normal
6.55E+17,movie gonna good ,normal
6.55E+17,myanmar citizen tenterhook tell fear policemilitary detain neighbourhood ,normal
6.55E+17,inside glass door would click ,normal
6.55E+17,slut ,normal
6.55E+17,first ive vaccine patron today effort make argument rule dont apply ,normal
6.55E+17,yow upandcoming artists word street run competition amp prize worth r10 000 ,normal
6.55E+17,trappin trust ,normal
6.55E+17,wah talking sexual predator noicee ,normal
6.55E+17,happy moo year ,normal
6.55E+17,fieldofficefriday blue sky fort myers field office office serve resident 7 co ,normal
6.55E+17,mood ,normal
6.55E+17,nightmare fuel ,normal
6.55E+17,ontario canada 100 acceptable ,normal
6.55E+17,lets go ,normal
6.55E+17,basis public feedback dmk decide scheme take credit even take one ,normal
6.55E+17,ok promise gonna listen belong ,normal
6.54E+17,hate country occupylekkitollgate ,normal
6.54E+17,enemy damn ,normal
6.54E+17,yeosang slowly bias wreck ,normal
6.54E+17,congrats ,normal
6.54E+17,thats least little less derange much ,normal
6.54E+17,lies ,normal
6.54E+17,kaching ,normal
6.54E+17,im glad gina carano block cant see stupid tweet ,normal
6.54E+17,fun fact betty boos pa meg wonderwall matthews ,normal
6.54E+17,also formula state aid weight fa ,normal
6.54E+17,next week urs ,normal
6.54E+17,crewmate ,normal
6.54E+17,happy birthday young speedster futurestars lpl2020 lplt20 speed ,normal
6.54E+17,youre wait news next batch bernice summerfield audio go available download ,normal
6.54E+17,watch parash today bb14 miss bb13 like anything connect bb13 another level ,normal
6.54E+17,day13 many new discovery cs im still enjoy adventure besides ive make basic proj ,normal
6.54E+17,business must stay ahead need customer employee get right data insight ,normal
6.54E+17,birthday today 11 yrsold ,normal
6.54E+17,excite bb13 please support ,normal
6.54E+17,discover hair simulation system develop scitech awardwinning team disney animation wa ,normal
6.54E+17,advantageous 45 minute cab ride chatty glaswegian driver word ,normal
6.54E+17,age udah mager utk make effort likeable bissh dislike however u want theres doorrr ,normal
6.54E+17,lou love philly ,normal
6.54E+17,think liquid thing chest ,normal
6.54E+17,rubio say impeachment take senate attention away urgent matter eg pandemic yet certain vote ,normal
